predicted_answer,compression_ratio
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. a
4. of
5. to
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. a 
4. of 
5. to 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the 
2. and 
3. of 
4. to 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the 
2. and 
3. to 
4. of 
5. a 
6. in 
7. that 
8. is 
9. for 
10. with",0.8
" 

1. the
2. and
3. of
4. to
5. a
6. in
7. that
8. is
9. for
10. with",0.8
" 

1. the
2. and
3. to
4. of
5. a
6. in
7. that
8. is
9. for
10. with",0.8
